MFG_FIRM_FEI_NUM,LGL_NAME,LINE1_ADRS,LINE2_ADRS,CITY_NAME,PROVINCE_STATE,ISO_CNTRY_CODE,PRODUCT_CODE,REFUSAL_DATE,DISTRICT,ENTRY_NUM,RFRNC_DOC_ID,LINE_NUM,LINE_SFX_ID,FDA_SAMPLE_ANALYSIS,PRIVATE_LAB_ANALYSIS,REFUSAL_CHARGES,PRDCT_CODE_DESC_TEXT,Row_No,TextJoinTest,Duplicate
1000556252,Lee Heng Seafood Co Ltd,91 Moo 2 Chana-Songkhla Rd.,T. Chanong,Chana,Songkhla,TH,16XGD21,7/28/2005,LOS-DO,082-0279521-0,3,1,,No,No,249,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS",2655,"1000556252, Lee Heng Seafood Co Ltd, 91 Moo 2 Chana-Songkhla Rd., T. Chanong, Chana, Songkhla, TH, 16XGD21, 38561, LOS-DO, 082-0279521-0, 3, 1, No, No, 249, SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS, 2655",FALSE
1000556252,Lee Heng Seafood Co Ltd,91 Moo 2 Chana-Songkhla Rd.,T. Chanong,Chana,Songkhla,TH,16XGD21,7/28/2005,LOS-DO,082-0279521-0,4,1,,No,Yes,249,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS",2656,"1000556252, Lee Heng Seafood Co Ltd, 91 Moo 2 Chana-Songkhla Rd., T. Chanong, Chana, Songkhla, TH, 16XGD21, 38561, LOS-DO, 082-0279521-0, 4, 1, No, Yes, 249, SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS, 2656",FALSE
3013275077,Minh Qui Seafood,"8, Industrial Park, Ward",,Ca Mau,Ca Mau,VN,16XGD21,2/6/2006,LOS-DO,082-0279698-6,1,1,,Yes,Yes,9,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS",2660,"3013275077, Minh Qui Seafood, 8, Industrial Park, Ward, Ca Mau, Ca Mau, VN, 16XGD21, 38754, LOS-DO, 082-0279698-6, 1, 1, Yes, Yes, 9, SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS, 2660",FALSE
2000002380,"PT. LESTARI MAGRIS, PALEMBANG","Pulau Kemarau, Ilir timur II",,Palembang,None of the above,ID,16XGD21,10/25/2005,LOS-DO,082-0279824-8,7,1,,Yes,Yes,249,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS",2661,"2000002380, PT. LESTARI MAGRIS, PALEMBANG, Pulau Kemarau, Ilir timur II, Palembang, None of the above, ID, 16XGD21, 38650, LOS-DO, 082-0279824-8, 7, 1, Yes, Yes, 249, SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS, 2661",FALSE
3003732576,Rupsha Fish & Allied Industries Ltd,51 Khanjahan Ali Rd,,Khulna,,BD,16XGD21,12/20/2005,LOS-DO,082-0280094-5,1,1,,No,Yes,249,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS",2664,"3003732576, Rupsha Fish & Allied Industries Ltd, 51 Khanjahan Ali Rd, Khulna, BD, 16XGD21, 38706, LOS-DO, 082-0280094-5, 1, 1, No, Yes, 249, SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS, 2664",FALSE
3003732576,Rupsha Fish & Allied Industries Ltd,51 Khanjahan Ali Rd,,Khulna,,BD,16XGD21,12/20/2005,LOS-DO,082-0280094-5,2,1,,Yes,Yes,249,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS",2665,"3003732576, Rupsha Fish & Allied Industries Ltd, 51 Khanjahan Ali Rd, Khulna, BD, 16XGD21, 38706, LOS-DO, 082-0280094-5, 2, 1, Yes, Yes, 249, SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS, 2665",FALSE
3003732576,Rupsha Fish & Allied Industries Ltd,51 Khanjahan Ali Rd,,Khulna,,BD,16XGD21,10/20/2005,LOS-DO,082-0280094-5,4,1,,Yes,No,249,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS",2666,"3003732576, Rupsha Fish & Allied Industries Ltd, 51 Khanjahan Ali Rd, Khulna, BD, 16XGD21, 38645, LOS-DO, 082-0280094-5, 4, 1, Yes, No, 249, SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS, 2666",FALSE
3004300892,CAFATEX FISHERY JOINT STOCK CORPORATION,"Km 2081 National Road No.1,",Chau Thanh A District,Tay Ninh,VN-73,VN,16XGT21,9/19/2005,LOS-DO,082-0280687-6,1,1,,Yes,No,9,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS",2672,"3004300892, CAFATEX FISHERY JOINT STOCK CORPORATION, Km 2081 National Road No.1,, Chau Thanh A District, Tay Ninh, VN-73, VN, 16XGT21, 38614, LOS-DO, 082-0280687-6, 1, 1, Yes, No, 9, SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS, 2672",FALSE
3004284409,"Gemini Sea Food, Ltd.","Jabusha, Rupsha",,Khulna,None of the above,BD,16XGD21,2/4/2002,NYK-DO,109-0033617-2,1,1,,No,No,249,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS",3448,"3004284409, Gemini Sea Food, Ltd., Jabusha, Rupsha, Khulna, None of the above, BD, 16XGD21, 37291, NYK-DO, 109-0033617-2, 1, 1, No, No, 249, SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS, 3448",FALSE
3004284409,"Gemini Sea Food, Ltd.","Jabusha, Rupsha",,Khulna,None of the above,BD,16XGD21,2/4/2002,NYK-DO,109-0033617-2,2,1,,Yes,No,9,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS",3449,"3004284409, Gemini Sea Food, Ltd., Jabusha, Rupsha, Khulna, None of the above, BD, 16XGD21, 37291, NYK-DO, 109-0033617-2, 2, 1, Yes, No, 9, SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS, 3449",FALSE
3004284409,"Gemini Sea Food, Ltd.","Jabusha, Rupsha",,Khulna,None of the above,BD,16XGD21,2/4/2002,NYK-DO,109-0033617-2,3,1,,No,No,249,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS",3450,"3004284409, Gemini Sea Food, Ltd., Jabusha, Rupsha, Khulna, None of the above, BD, 16XGD21, 37291, NYK-DO, 109-0033617-2, 3, 1, No, No, 249, SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS, 3450",FALSE
3004284409,"Gemini Sea Food, Ltd.","Jabusha, Rupsha",,Khulna,None of the above,BD,16XGD21,2/4/2002,NYK-DO,109-0033617-2,4,1,,No,No,249,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS",3451,"3004284409, Gemini Sea Food, Ltd., Jabusha, Rupsha, Khulna, None of the above, BD, 16XGD21, 37291, NYK-DO, 109-0033617-2, 4, 1, No, No, 249, SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS, 3451",FALSE
3004284409,"Gemini Sea Food, Ltd.","Jabusha, Rupsha",,Khulna,None of the above,BD,16XGD21,2/4/2002,NYK-DO,109-0033617-2,5,1,,No,No,249,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS",3515,"3004284409, Gemini Sea Food, Ltd., Jabusha, Rupsha, Khulna, None of the above, BD, 16XGD21, 37291, NYK-DO, 109-0033617-2, 5, 1, No, No, 249, SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS, 3515",FALSE
3004263266,PT Bumi Menara Internusa,Jln. Margomulyo,NO 4E TANDES,Surabaya,Jawa Timur,ID,16JGT05,2/5/2003,PHI-DO,110-1004807-2,1,1,,Yes,Yes,9,SHRIMP & PRAWNS,3688,"3004263266, PT Bumi Menara Internusa, Jln. Margomulyo, NO 4E TANDES, Surabaya, Jawa Timur, ID, 16JGT05, 37657, PHI-DO, 110-1004807-2, 1, 1, Yes, Yes, 9, SHRIMP & PRAWNS, 3688",FALSE
13256,"Okeanos Co.,  Ltd.","30 Ekachai Road, Tambon Nadee",Muang District,Samutsakorn,,TH,16JGT05,3/7/2003,PHI-DO,110-1004963-3,1,1,,Yes,No,2860,SHRIMP & PRAWNS,3689,"13256, Okeanos Co.,  Ltd., 30 Ekachai Road, Tambon Nadee, Muang District, Samutsakorn, TH, 16JGT05, 37687, PHI-DO, 110-1004963-3, 1, 1, Yes, No, 2860, SHRIMP & PRAWNS, 3689",FALSE
13281,Shampa Ice & Cold Storage Ltd  (BK-28),Milky Deara,,Khulna,,BD,16JGD05,11/2/2005,BLT-DO,110-0572432-3,1,1,,Yes,No,9,SHRIMP & PRAWNS,4054,"13281, Shampa Ice & Cold Storage Ltd  (BK-28), Milky Deara, Khulna, BD, 16JGD05, 38658, BLT-DO, 110-0572432-3, 1, 1, Yes, No, 9, SHRIMP & PRAWNS, 4054",FALSE
3004262010,PT S & D Food Indonesia,Jl. Raya Cilincing No. 29,T.g. Priok,Jakarta,Id-Nota,ID,16JFD05,1/6/2005,NYK-DO,110-0741954-2,3,1,,Yes,No,9,SHRIMP & PRAWNS,4193,"3004262010, PT S & D Food Indonesia, Jl. Raya Cilincing No. 29, T.g. Priok, Jakarta, Id-Nota, ID, 16JFD05, 38358, NYK-DO, 110-0741954-2, 3, 1, Yes, No, 9, SHRIMP & PRAWNS, 4193",FALSE
3004249933,SHANTOU FREEZING AQUATIC PRODUCT FOODSTUFFS CO.,24 Hong Ling Jin Road,,Shantou,Guangdong,CN,16JGT05,6/3/2003,NYK-DO,110-3965309-4,4,1,,No,No,9,SHRIMP & PRAWNS,4484,"3004249933, SHANTOU FREEZING AQUATIC PRODUCT FOODSTUFFS CO., 24 Hong Ling Jin Road, Shantou, Guangdong, CN, 16JGT05, 37775, NYK-DO, 110-3965309-4, 4, 1, No, No, 9, SHRIMP & PRAWNS, 4484",FALSE
3004249933,SHANTOU FREEZING AQUATIC PRODUCT FOODSTUFFS CO.,24 Hong Ling Jin Road,,Shantou,Guangdong,CN,16JGT05,6/3/2003,NYK-DO,110-3965309-4,27,1,,No,No,9,SHRIMP & PRAWNS,4485,"3004249933, SHANTOU FREEZING AQUATIC PRODUCT FOODSTUFFS CO., 24 Hong Ling Jin Road, Shantou, Guangdong, CN, 16JGT05, 37775, NYK-DO, 110-3965309-4, 27, 1, No, No, 9, SHRIMP & PRAWNS, 4485",FALSE
3004249933,SHANTOU FREEZING AQUATIC PRODUCT FOODSTUFFS CO.,24 Hong Ling Jin Road,,Shantou,Guangdong,CN,16JGT05,6/10/2003,NYK-DO,110-3966191-5,15,1,,No,No,9,SHRIMP & PRAWNS,4486,"3004249933, SHANTOU FREEZING AQUATIC PRODUCT FOODSTUFFS CO., 24 Hong Ling Jin Road, Shantou, Guangdong, CN, 16JGT05, 37782, NYK-DO, 110-3966191-5, 15, 1, No, No, 9, SHRIMP & PRAWNS, 4486",FALSE
3004249933,SHANTOU FREEZING AQUATIC PRODUCT FOODSTUFFS CO.,24 Hong Ling Jin Road,,Shantou,Guangdong,CN,16JGT05,6/10/2003,NYK-DO,110-3967888-5,27,1,,No,No,9,SHRIMP & PRAWNS,4487,"3004249933, SHANTOU FREEZING AQUATIC PRODUCT FOODSTUFFS CO., 24 Hong Ling Jin Road, Shantou, Guangdong, CN, 16JGT05, 37782, NYK-DO, 110-3967888-5, 27, 1, No, No, 9, SHRIMP & PRAWNS, 4487",FALSE
3004249933,SHANTOU FREEZING AQUATIC PRODUCT FOODSTUFFS CO.,24 Hong Ling Jin Road,,Shantou,Guangdong,CN,16JGT05,6/10/2003,NYK-DO,110-3967888-5,62,1,,No,No,9,SHRIMP & PRAWNS,4488,"3004249933, SHANTOU FREEZING AQUATIC PRODUCT FOODSTUFFS CO., 24 Hong Ling Jin Road, Shantou, Guangdong, CN, 16JGT05, 37782, NYK-DO, 110-3967888-5, 62, 1, No, No, 9, SHRIMP & PRAWNS, 4488",FALSE
3004262010,PT S & D Food Indonesia,Jl. Raya Cilincing No. 29,T.g. Priok,Jakarta,Id-Nota,ID,16XGY21,9/20/2004,NYK-DO,110-5441731-8,1,1,A,No,Yes,9,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS",4532,"3004262010, PT S & D Food Indonesia, Jl. Raya Cilincing No. 29, T.g. Priok, Jakarta, Id-Nota, ID, 16XGY21, 38250, NYK-DO, 110-5441731-8, 1, 1, A, No, Yes, 9, SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS, 4532",FALSE
3004262010,PT S & D Food Indonesia,Jl. Raya Cilincing No. 29,T.g. Priok,Jakarta,Id-Nota,ID,16XGY21,9/20/2004,NYK-DO,110-5441731-8,1,1,C,Yes,No,9,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS",4638,"3004262010, PT S & D Food Indonesia, Jl. Raya Cilincing No. 29, T.g. Priok, Jakarta, Id-Nota, ID, 16XGY21, 38250, NYK-DO, 110-5441731-8, 1, 1, C, Yes, No, 9, SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS, 4638",FALSE
3003760645,Pt. Multi Monodon Indonesia,Jl Kima Raya 1 Block D28,,Makassar,,ID,16JFD05,9/26/2002,DET-DO,110-3259996-3,39,1,,No,No,9,SHRIMP & PRAWNS,4843,"3003760645, Pt. Multi Monodon Indonesia, Jl Kima Raya 1 Block D28, Makassar, ID, 16JFD05, 37525, DET-DO, 110-3259996-3, 39, 1, No, No, 9, SHRIMP & PRAWNS, 4843",FALSE
3003760645,Pt. Multi Monodon Indonesia,Jl Kima Raya 1 Block D28,,Makassar,,ID,16JFD05,9/26/2002,DET-DO,110-3259996-3,39,1,,No,No,249,SHRIMP & PRAWNS,4843,"3003760645, Pt. Multi Monodon Indonesia, Jl Kima Raya 1 Block D28, Makassar, ID, 16JFD05, 37525, DET-DO, 110-3259996-3, 39, 1, No, No, 249, SHRIMP & PRAWNS, 4843",FALSE
3003903603,Sal Marin Export,530-002 Visakhapatnam 6-4 Jayaprada Apts,,Pradesa,,IN,16JFD05,2/20/2003,DET-DO,110-3284865-9,41,1,,No,No,9,SHRIMP & PRAWNS,4850,"3003903603, Sal Marin Export, 530-002 Visakhapatnam 6-4 Jayaprada Apts, Pradesa, IN, 16JFD05, 37672, DET-DO, 110-3284865-9, 41, 1, No, No, 9, SHRIMP & PRAWNS, 4850",FALSE
3003903603,Sal Marin Export,530-002 Visakhapatnam 6-4 Jayaprada Apts,,Pradesa,,IN,16JFD05,2/20/2003,DET-DO,110-3284865-9,41,1,,No,No,249,SHRIMP & PRAWNS,4850,"3003903603, Sal Marin Export, 530-002 Visakhapatnam 6-4 Jayaprada Apts, Pradesa, IN, 16JFD05, 37672, DET-DO, 110-3284865-9, 41, 1, No, No, 249, SHRIMP & PRAWNS, 4850",FALSE
3004249933,SHANTOU FREEZING AQUATIC PRODUCT FOODSTUFFS CO.,24 Hong Ling Jin Road,,Shantou,Guangdong,CN,16JFD05,5/1/2003,DET-DO,110-3297137-8,18,1,,No,No,9,SHRIMP & PRAWNS,4859,"3004249933, SHANTOU FREEZING AQUATIC PRODUCT FOODSTUFFS CO., 24 Hong Ling Jin Road, Shantou, Guangdong, CN, 16JFD05, 37742, DET-DO, 110-3297137-8, 18, 1, No, No, 9, SHRIMP & PRAWNS, 4859",FALSE
3004249933,SHANTOU FREEZING AQUATIC PRODUCT FOODSTUFFS CO.,24 Hong Ling Jin Road,,Shantou,Guangdong,CN,16JFD05,5/1/2003,DET-DO,110-3297137-8,20,1,,No,No,9,SHRIMP & PRAWNS,4860,"3004249933, SHANTOU FREEZING AQUATIC PRODUCT FOODSTUFFS CO., 24 Hong Ling Jin Road, Shantou, Guangdong, CN, 16JFD05, 37742, DET-DO, 110-3297137-8, 20, 1, No, No, 9, SHRIMP & PRAWNS, 4860",FALSE
3003980891,Export Packers Co. Ltd.,107 Walker Drive,,Verval,,IN,16JFD05,5/1/2003,DET-DO,110-3297137-8,50,1,,No,No,9,SHRIMP & PRAWNS,4861,"3003980891, Export Packers Co. Ltd., 107 Walker Drive, Verval, IN, 16JFD05, 37742, DET-DO, 110-3297137-8, 50, 1, No, No, 9, SHRIMP & PRAWNS, 4861",FALSE
3003980891,Export Packers Co. Ltd.,107 Walker Drive,,Verval,,IN,16JFD05,5/1/2003,DET-DO,110-3297137-8,50,1,,No,No,249,SHRIMP & PRAWNS,4861,"3003980891, Export Packers Co. Ltd., 107 Walker Drive, Verval, IN, 16JFD05, 37742, DET-DO, 110-3297137-8, 50, 1, No, No, 249, SHRIMP & PRAWNS, 4861",FALSE
3004249933,SHANTOU FREEZING AQUATIC PRODUCT FOODSTUFFS CO.,24 Hong Ling Jin Road,,Shantou,Guangdong,CN,16JFD05,5/1/2003,DET-DO,110-3298257-3,24,1,,No,No,9,SHRIMP & PRAWNS,4862,"3004249933, SHANTOU FREEZING AQUATIC PRODUCT FOODSTUFFS CO., 24 Hong Ling Jin Road, Shantou, Guangdong, CN, 16JFD05, 37742, DET-DO, 110-3298257-3, 24, 1, No, No, 9, SHRIMP & PRAWNS, 4862",FALSE
3004249933,SHANTOU FREEZING AQUATIC PRODUCT FOODSTUFFS CO.,24 Hong Ling Jin Road,,Shantou,Guangdong,CN,16JFD05,5/1/2003,DET-DO,110-3298257-3,51,1,,No,No,9,SHRIMP & PRAWNS,4863,"3004249933, SHANTOU FREEZING AQUATIC PRODUCT FOODSTUFFS CO., 24 Hong Ling Jin Road, Shantou, Guangdong, CN, 16JFD05, 37742, DET-DO, 110-3298257-3, 51, 1, No, No, 9, SHRIMP & PRAWNS, 4863",FALSE
3004249933,SHANTOU FREEZING AQUATIC PRODUCT FOODSTUFFS CO.,24 Hong Ling Jin Road,,Shantou,Guangdong,CN,16JFD05,5/13/2003,DET-DO,110-3299391-9,21,1,,No,No,9,SHRIMP & PRAWNS,4865,"3004249933, SHANTOU FREEZING AQUATIC PRODUCT FOODSTUFFS CO., 24 Hong Ling Jin Road, Shantou, Guangdong, CN, 16JFD05, 37754, DET-DO, 110-3299391-9, 21, 1, No, No, 9, SHRIMP & PRAWNS, 4865",FALSE
3004249933,SHANTOU FREEZING AQUATIC PRODUCT FOODSTUFFS CO.,24 Hong Ling Jin Road,,Shantou,Guangdong,CN,16JFD05,5/13/2003,DET-DO,110-3299391-9,27,1,,No,No,9,SHRIMP & PRAWNS,4866,"3004249933, SHANTOU FREEZING AQUATIC PRODUCT FOODSTUFFS CO., 24 Hong Ling Jin Road, Shantou, Guangdong, CN, 16JFD05, 37754, DET-DO, 110-3299391-9, 27, 1, No, No, 9, SHRIMP & PRAWNS, 4866",FALSE
3004249933,SHANTOU FREEZING AQUATIC PRODUCT FOODSTUFFS CO.,24 Hong Ling Jin Road,,Shantou,Guangdong,CN,16JFD05,5/13/2003,DET-DO,110-3299391-9,32,1,,No,No,9,SHRIMP & PRAWNS,4867,"3004249933, SHANTOU FREEZING AQUATIC PRODUCT FOODSTUFFS CO., 24 Hong Ling Jin Road, Shantou, Guangdong, CN, 16JFD05, 37754, DET-DO, 110-3299391-9, 32, 1, No, No, 9, SHRIMP & PRAWNS, 4867",FALSE
3004249933,SHANTOU FREEZING AQUATIC PRODUCT FOODSTUFFS CO.,24 Hong Ling Jin Road,,Shantou,Guangdong,CN,16JFD05,5/13/2003,DET-DO,110-3299392-7,20,1,,No,No,9,SHRIMP & PRAWNS,4868,"3004249933, SHANTOU FREEZING AQUATIC PRODUCT FOODSTUFFS CO., 24 Hong Ling Jin Road, Shantou, Guangdong, CN, 16JFD05, 37754, DET-DO, 110-3299392-7, 20, 1, No, No, 9, SHRIMP & PRAWNS, 4868",FALSE
3004249933,SHANTOU FREEZING AQUATIC PRODUCT FOODSTUFFS CO.,24 Hong Ling Jin Road,,Shantou,Guangdong,CN,16JFD05,5/13/2003,DET-DO,110-3299392-7,41,1,,No,No,9,SHRIMP & PRAWNS,4869,"3004249933, SHANTOU FREEZING AQUATIC PRODUCT FOODSTUFFS CO., 24 Hong Ling Jin Road, Shantou, Guangdong, CN, 16JFD05, 37754, DET-DO, 110-3299392-7, 41, 1, No, No, 9, SHRIMP & PRAWNS, 4869",FALSE
3004067181,Bharati Marine Exports,"D. No. 19-16-116/2,30th Ward, Rest House",,Bhimavaram,,IN,16JGT05,9/8/2003,NYK-DO,110-4396636-7,48,1,,No,No,9,SHRIMP & PRAWNS,4894,"3004067181, Bharati Marine Exports, D. No. 19-16-116/2,30th Ward, Rest House, Bhimavaram, IN, 16JGT05, 37872, NYK-DO, 110-4396636-7, 48, 1, No, No, 9, SHRIMP & PRAWNS, 4894",FALSE
3004067181,Bharati Marine Exports,"D. No. 19-16-116/2,30th Ward, Rest House",,Bhimavaram,,IN,16JGT05,9/8/2003,NYK-DO,110-4396636-7,48,1,,No,No,249,SHRIMP & PRAWNS,4894,"3004067181, Bharati Marine Exports, D. No. 19-16-116/2,30th Ward, Rest House, Bhimavaram, IN, 16JGT05, 37872, NYK-DO, 110-4396636-7, 48, 1, No, No, 249, SHRIMP & PRAWNS, 4894",FALSE
3004001719,M/S Bharati Marine Exports,"1916, 116 3 R. H Road 30th Ward",,Bhimavaram,,IN,16JGT05,9/11/2003,NYK-DO,110-4396659-9,35,1,,No,No,249,SHRIMP & PRAWNS,4895,"3004001719, M/S Bharati Marine Exports, 1916, 116 3 R. H Road 30th Ward, Bhimavaram, IN, 16JGT05, 37875, NYK-DO, 110-4396659-9, 35, 1, No, No, 249, SHRIMP & PRAWNS, 4895",FALSE
3004001719,M/S Bharati Marine Exports,"1916, 116 3 R. H Road 30th Ward",,Bhimavaram,,IN,16JGT05,9/11/2003,NYK-DO,110-4396659-9,35,1,,No,No,9,SHRIMP & PRAWNS,4895,"3004001719, M/S Bharati Marine Exports, 1916, 116 3 R. H Road 30th Ward, Bhimavaram, IN, 16JGT05, 37875, NYK-DO, 110-4396659-9, 35, 1, No, No, 9, SHRIMP & PRAWNS, 4895",FALSE
3004249933,SHANTOU FREEZING AQUATIC PRODUCT FOODSTUFFS CO.,24 Hong Ling Jin Road,,Shantou,Guangdong,CN,16JFD05,5/13/2003,DET-DO,110-3299392-7,57,1,,No,No,9,SHRIMP & PRAWNS,4954,"3004249933, SHANTOU FREEZING AQUATIC PRODUCT FOODSTUFFS CO., 24 Hong Ling Jin Road, Shantou, Guangdong, CN, 16JFD05, 37754, DET-DO, 110-3299392-7, 57, 1, No, No, 9, SHRIMP & PRAWNS, 4954",FALSE
3004249933,SHANTOU FREEZING AQUATIC PRODUCT FOODSTUFFS CO.,24 Hong Ling Jin Road,,Shantou,Guangdong,CN,16JFD05,5/13/2003,DET-DO,110-3299392-7,58,1,,No,No,9,SHRIMP & PRAWNS,4955,"3004249933, SHANTOU FREEZING AQUATIC PRODUCT FOODSTUFFS CO., 24 Hong Ling Jin Road, Shantou, Guangdong, CN, 16JFD05, 37754, DET-DO, 110-3299392-7, 58, 1, No, No, 9, SHRIMP & PRAWNS, 4955",FALSE
3004249933,SHANTOU FREEZING AQUATIC PRODUCT FOODSTUFFS CO.,24 Hong Ling Jin Road,,Shantou,Guangdong,CN,16JFD05,5/13/2003,DET-DO,110-3299392-7,67,1,,No,No,9,SHRIMP & PRAWNS,4956,"3004249933, SHANTOU FREEZING AQUATIC PRODUCT FOODSTUFFS CO., 24 Hong Ling Jin Road, Shantou, Guangdong, CN, 16JFD05, 37754, DET-DO, 110-3299392-7, 67, 1, No, No, 9, SHRIMP & PRAWNS, 4956",FALSE
3003435391,Sun Biotechnology Ltd,21a Shakespeare Sarani,,Calcutta,,IN,16JFD05,7/15/2003,DET-DO,110-3310485-4,46,1,,No,No,249,SHRIMP & PRAWNS,4957,"3003435391, Sun Biotechnology Ltd, 21a Shakespeare Sarani, Calcutta, IN, 16JFD05, 37817, DET-DO, 110-3310485-4, 46, 1, No, No, 249, SHRIMP & PRAWNS, 4957",FALSE
3003435391,Sun Biotechnology Ltd,21a Shakespeare Sarani,,Calcutta,,IN,16JFD05,7/15/2003,DET-DO,110-3310485-4,46,1,,No,No,9,SHRIMP & PRAWNS,4957,"3003435391, Sun Biotechnology Ltd, 21a Shakespeare Sarani, Calcutta, IN, 16JFD05, 37817, DET-DO, 110-3310485-4, 46, 1, No, No, 9, SHRIMP & PRAWNS, 4957",FALSE
3003571650,Pt Multi Monodon Indonesia,1 Block D2b,,Makassar,,ID,16JFD05,8/7/2003,DET-DO,110-3311050-5,54,1,,No,No,249,SHRIMP & PRAWNS,4958,"3003571650, Pt Multi Monodon Indonesia, 1 Block D2b, Makassar, ID, 16JFD05, 37840, DET-DO, 110-3311050-5, 54, 1, No, No, 249, SHRIMP & PRAWNS, 4958",FALSE
3003571650,Pt Multi Monodon Indonesia,1 Block D2b,,Makassar,,ID,16JFD05,8/7/2003,DET-DO,110-3311050-5,54,1,,No,No,9,SHRIMP & PRAWNS,4958,"3003571650, Pt Multi Monodon Indonesia, 1 Block D2b, Makassar, ID, 16JFD05, 37840, DET-DO, 110-3311050-5, 54, 1, No, No, 9, SHRIMP & PRAWNS, 4958",FALSE
3003435391,Sun Biotechnology Ltd,21a Shakespeare Sarani,,Calcutta,,IN,16JFD05,8/7/2003,DET-DO,110-3311100-8,48,1,,No,No,9,SHRIMP & PRAWNS,4959,"3003435391, Sun Biotechnology Ltd, 21a Shakespeare Sarani, Calcutta, IN, 16JFD05, 37840, DET-DO, 110-3311100-8, 48, 1, No, No, 9, SHRIMP & PRAWNS, 4959",FALSE
3003435391,Sun Biotechnology Ltd,21a Shakespeare Sarani,,Calcutta,,IN,16JFD05,8/7/2003,DET-DO,110-3311100-8,48,1,,No,No,249,SHRIMP & PRAWNS,4959,"3003435391, Sun Biotechnology Ltd, 21a Shakespeare Sarani, Calcutta, IN, 16JFD05, 37840, DET-DO, 110-3311100-8, 48, 1, No, No, 249, SHRIMP & PRAWNS, 4959",FALSE
3003435391,Sun Biotechnology Ltd,21a Shakespeare Sarani,,Calcutta,,IN,16JFD05,8/7/2003,DET-DO,110-3312512-3,46,1,,No,No,249,SHRIMP & PRAWNS,4960,"3003435391, Sun Biotechnology Ltd, 21a Shakespeare Sarani, Calcutta, IN, 16JFD05, 37840, DET-DO, 110-3312512-3, 46, 1, No, No, 249, SHRIMP & PRAWNS, 4960",FALSE
3003435391,Sun Biotechnology Ltd,21a Shakespeare Sarani,,Calcutta,,IN,16JFD05,8/7/2003,DET-DO,110-3312512-3,46,1,,No,No,9,SHRIMP & PRAWNS,4960,"3003435391, Sun Biotechnology Ltd, 21a Shakespeare Sarani, Calcutta, IN, 16JFD05, 37840, DET-DO, 110-3312512-3, 46, 1, No, No, 9, SHRIMP & PRAWNS, 4960",FALSE
